Company Name,Domain,Website URL,Category,Domain Rating,Organic Traffic,Organic Keywords,Discovery Method,Has YouTube Channel,YouTube Channel URL,YouTube Subscribers,Has Website Videos,Total Videos Found,Video 1 URL,Video 1 Type,Video 1 Title,Video 2 URL,Video 2 Type,Video 2 Title,Video 3 URL,Video 3 Type,Video 3 Title,Video 4 URL,Video 4 Type,Video 4 Title,Video 5 URL,Video 5 Type,Video 5 Title,Video 6 URL,Video 6 Type,Video 6 Title,Video 7 URL,Video 7 Type,Video 7 Title,Video 8 URL,Video 8 Type,Video 8 Title,Video 9 URL,Video 9 Type,Video 9 Title,Video 10 URL,Video 10 Type,Video 10 Title
3PL Central,extensiv.com,https://www.extensiv.com/?redirect=3plcentralhome,,77.0,61643,7591,YouTube API,Yes,https://www.youtube.com/@3plcentralsoftware,479,No,5,https://www.youtube.com/watch?v=sJtYhrHIWuc,youtube_channel,What is a WMS?,https://www.youtube.com/watch?v=lH-4R5ML0c0,youtube_channel,3PL Warehouse Manager Support Portal Tutorial | Case Management,https://www.youtube.com/watch?v=y7t8hpnkOX0,youtube_channel,Allstate Moving Systems Billing Case Study | 3PL Central Billing Manager,https://www.youtube.com/watch?v=QEgeLzAfiyY,youtube_channel,Allstate Moving Systems Dock Scheduling Case Study | 3PL Central SmartDock,https://www.youtube.com/watch?v=JIoz9xfAYD0,youtube_channel,3PL Central High Volume Processing | Small Parcel Solutions for 3PLs,,,,,,,,,,,,,,,
Accelevents,accelevents.com,https://www.accelevents.com,,77.0,2744,1005,YouTube API,Yes,https://www.youtube.com/@accelevents,1270,No,5,https://www.youtube.com/watch?v=j6Lu-OJELx8,youtube_channel,Google Sheet Integration,https://www.youtube.com/watch?v=E7pbJBa1yFs,youtube_channel,Trade Show Booth Shifts: How To Balance Coverage And Breaks,https://www.youtube.com/watch?v=HHoO9uK9JiI,youtube_channel,When To Start Trade Show Outreach: 4–6 Week Omnichannel Plan,https://www.youtube.com/watch?v=13LebuYbfnw,youtube_channel,How An IMEX Side Event Guide Packed A 10×10 Trade Show Booth,https://www.youtube.com/watch?v=dnbla2Ix4VI,youtube_channel,From 10x10 Booth To 116 Meetings: Pre Show Strategy That Actually Works,,,,,,,,,,,,,,,
Acumatica Cloud ERP,acumatica.com,https://www.acumatica.com,CRM Software,77.0,66934,6068,Website Video Scrape,No,,,Yes,2,https://www.acumatica.com/erp/demo-video-t4-c/,unknown,Cloud ERP Demo Video,https://www.youtube.com/playlist?list=PLM1wP5ZtaAsZolC6LMia7WqTzJx2TCX--,youtube_embed,Acumatica Videos and Demos,,,,,,,,,,,,,,,,,,,,,,,,
Airbyte,airbyte.com,https://www.airbyte.com,,77.0,66066,6431,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=rnn6qu2RR1I,youtube_embed,Airbyte for all Workflows Demo - YouTube,https://www.youtube.com/channel/UCQ_JWEFzs1_INqdhIO3kmrw,youtube_embed,Airbyte - YouTube,https://www.youtube.com/watch?v=95MZ2oU1WFw,youtube_embed,Airbyte Tutorial for Beginners | Open Source Data Movement Demo,https://www.youtube.com/watch?v=sAIMHS1qHs4,youtube_embed,Data Architect Live Demos - Airbyte Platform Demo and Q&A,https://www.youtube.com/watch?v=lFguqaigfz0,youtube_embed,Live Demo: Mastering Data Integration with Airbyte! - YouTube,,,,,,,,,,,,,,,
Airmeet,help.airmeet.com,https://help.airmeet.com/support/solutions/articles/82000556161-conduct-a-live-demo-with-your-booth-visitors,,77.0,51,53,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=a7EhpkOv7Vw,youtube_embed,Airmeet | An Interactive Virtual Events Platform | Review And Demo,https://www.youtube.com/watch?v=hCKh9qBzFjE,youtube_embed,Airmeet Webinar Demo - YouTube,https://www.youtube.com/watch?v=88nPhfqGtF4,youtube_embed,On Demand Demo: Airmeet 2023 - YouTube,https://www.youtube.com/watch?v=njSan4M4JM8,youtube_embed,Airmeet Review and Demo (2021): Virtual Events Platform - YouTube,,,,,,,,,,,,,,,,,,
Alfresco,docs.alfresco.com,https://docs.alfresco.com/content-services/7.3/tutorial/video/,,77.0,2315,169,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=1wykC9TgNBY,youtube_embed,Alfresco Demo - YouTube,https://www.youtube.com/alfresco101,youtube_embed,Alfresco - YouTube,https://www.youtube.com/watch?v=vFmcPQuEhg4,youtube_embed,Alfresco One Demo - Simple + Smart - YouTube,https://vimeo.com/alfrescovideos,vimeo,Alfresco Demos - Vimeo,,,,,,,,,,,,,,,,,,
Altium,altium.com,https://www.altium.com,,77.0,149035,13537,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=yVINGOkStcY,youtube_embed,Altium Designer 19 Demonstration of PCB Design Software [DEMO],https://resources.altium.com/videos,unknown,Videos | PCB Design Resources | Altium.com,https://www.youtube.com/watch?v=KpgRl28C018,youtube_embed,PCB Design Tutorial 01 for Beginners - Getting Started (Altium),https://www.youtube.com/@altiumdesigner863,youtube_embed,Altium Designer - YouTube,,,,,,,,,,,,,,,,,,
Baremetrics,baremetrics.com,https://www.baremetrics.com,,77.0,18775,3513,Website Video Scrape,No,,,Yes,2,https://www.youtube.com/watch?v=-tGt1htqJeM,youtube_embed,How to Create Customers in Baremetrics from Google Sheets ...,https://www.youtube.com/watch?v=-Ur3f8Ubp0g,youtube_embed,Baremetrics: Advanced Stripe Dashboards for Founders Needing ...,,,,,,,,,,,,,,,,,,,,,,,,
Bench,bench.co,https://www.bench.co/video-platform-walkthrough,,77.0,136709,28869,Website Video Scrape,No,,,Yes,5,https://www.bench.co/video-platform-walkthrough,unknown,Bench Platform Video Walkthrough,https://www.youtube.com/watch?v=jAszW_CRyUM,youtube_embed,"Bench Accounting Tutorial, Demo And How It Works - YouTube",https://www.youtube.com/watch?v=0or5-UFfh8A,youtube_embed,"Walkthrough, Benefits of Bench, How it Works (Sign up for a free ...",https://www.youtube.com/watch?v=CNG7aqlwpzk,youtube_embed,BenchVue Software Overview - YouTube,https://www.supportbench.com/video-demos/,unknown,Watch A Quick Helpdesk Demo - Supportbench,,,,,,,,,,,,,,,
Betterment,betterment.com,https://www.betterment.com,,77.0,125461,3108,Website Video Scrape,No,,,Yes,5,https://www.betterment.com/video,unknown,Videos - Betterment,https://www.betterment.com/work/video,unknown,Betterment at Work Videos,https://www.betterment.com/work/video/betterment-at-work-overview,unknown,What is Betterment at Work?,https://www.betterment.com/advisors/demo,unknown,Betterment Advisor Solutions Demo,https://www.betterment.com/video/get-the-most-out-of-betterment,unknown,Get the most out of Betterment,,,,,,,,,,,,,,,
Blue Yonder,success.blueyonder.com,https://success.blueyonder.com/s/article/WFM-Introduction,,77.0,2323,380,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=Kvc5yDK9lRo,youtube_embed,Blue Yonder/JDA Software Detailed Independent Review - YouTube,https://www.youtube.com/channel/UCXqNpe13r-AHjPXObOf2UvA,youtube_embed,Blue Yonder - YouTube,https://www.youtube.com/watch?v=EbmfufHTwZY,youtube_embed,Production Work Order Basic with Blue Yonder WMS - YouTube,https://www.youtube.com/watch?v=8U8A_0Px1-U,youtube_embed,Blue Yonder Luminate Logistics: Warehouse Management Software,,,,,,,,,,,,,,,,,,
Boulevard,joinblvd.com,https://www.joinblvd.com/get-a-demo,,77.0,16307,2174,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=tuiLW-OS92I,youtube_embed,Boulevard Review + Platform Demo: The Best Salon & Med Spa ...,https://www.youtube.com/watch?v=IPWXuwd1Wto,youtube_embed,Boulevard Training | Salon & Spa Software Demo - YouTube,https://www.youtube.com/watch?v=0iH2a7lOesw,youtube_embed,Medspa Demo for Boulevard - YouTube,https://www.youtube.com/watch?v=WN5S58dzLDg,youtube_embed,Boulevard Software Tutorial: Best Salon Software in 2025? - YouTube,,,,,,,,,,,,,,,,,,
Carbonite,carbonite.com,https://www.carbonite.com,,77.0,37521,2575,Website Video Scrape,No,,,Yes,4,https://carbonite.com/resources/video/carbonite-safe-demo/,unknown,Video | Carbonite Safe Demonstration,https://carbonite.com/blog/2018/demo-video-carbonite-endpoint-device-tracking/,unknown,Demo video: Carbonite Endpoint device tracking,https://carbonite.com/resources/video/Backup-for-Microsoft-365-demonstration/,unknown,Backup for Microsoft 365 Demo - Carbonite,https://www.youtube.com/watch?v=pmxIbEWTdhs,youtube_embed,Overview of Carbonite Server Backup - YouTube,,,,,,,,,,,,,,,,,,
Catchpoint,catchpoint.com,https://www.catchpoint.com,,77.0,68859,3636,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=MHoj1jozPBQ,youtube_embed,Catchpoint Internet Resilience Platform Demo - YouTube,https://www.youtube.com/watch?v=r2qHGaHQlN8,youtube_embed,Catchpoint Platform Demonstration with Zach Henderson - YouTube,https://www.catchpoint.com/video/catchpoint-advisor-demo,unknown,Catchpoint Advisor Demo,https://www.catchpoint.com/video/session-replay-demo,unknown,Session Replay Demo - Catchpoint,https://www.youtube.com/watch?v=9w0LH9f-PeQ,youtube_embed,Catchpoint Tracing Demo - YouTube,,,,,,,,,,,,,,,
Chanty,chanty.com,https://www.chanty.com,,77.0,42094,7609,Website Video Scrape,No,,,Yes,2,https://www.youtube.com/watch?v=vSbospFNn1o,youtube_embed,What is Chanty? A Slack alternative to help teams work smarter,https://www.youtube.com/watch?v=oCfeHN79bX0,youtube_embed,Product Onboarding/Signup Flow - Chanty - YouTube,,,,,,,,,,,,,,,,,,,,,,,,
Checkmarx,checkmarx.com,https://www.checkmarx.com,,77.0,35021,2700,Website Video Scrape,No,,,Yes,2,https://www.youtube.com/watch?v=T44NuUqjR3U,youtube_embed,Checkmarx One demo | Always Be Ready to Run - YouTube,https://www.youtube.com/playlist?list=PLutAeDk0sfcgRkexrpXH85uCQOqnQILr4,youtube_embed,Checkmarx One - YouTube,,,,,,,,,,,,,,,,,,,,,,,,
Checkr,checkr.com,https://www.checkr.com,,77.0,203373,14135,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=xYH_3Ov1zDA,youtube_embed,DocQ Checkr Demo - YouTube,https://checkr.com/resources/video/candidate-invite-process,unknown,Candidate Invite Process Product Video - Checkr,https://www.youtube.com/watch?v=2wSaOb8NeuM,youtube_embed,Run Background Checks the Modern Way With Checkr - YouTube,https://www.youtube.com/watch?v=zA3snf2UirQ,youtube_embed,Datacolor SpyderCHECKR Demo (English Subtitled) - YouTube,,,,,,,,,,,,,,,,,,
Cirrus Insight,cirrusinsight.com,https://www.cirrusinsight.com,,77.0,6091,1882,Website Video Scrape,No,,,Yes,2,https://www.youtube.com/watch?v=lRq7_7JqpUM,youtube_embed,Send Your Meeting Follow-Up in Seconds | Cirrus Insight Tutorial,https://www.youtube.com/watch?v=-gRfzin0FA4,youtube_embed,How To Increase Your Sales Exponentially Using This ... - YouTube,,,,,,,,,,,,,,,,,,,,,,,,
ClearCompany,clearcompany.com,https://www.clearcompany.com,,77.0,27921,3190,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=T-KjbV7KpVg,youtube_embed,The ClearCompany Talent Management Platform - YouTube,https://www.clearcompany.com/demo-learning-managment-platform/,unknown,Free Learning Management Platform Demo - ClearCompany,https://www.youtube.com/watch?v=nFD0NeR9aRo,youtube_embed,Optimizing Performance Management with ClearCompany and ...,,,,,,,,,,,,,,,,,,,,,
CockroachDB,cockroachlabs.com,https://www.cockroachlabs.com/resources/video/,,77.0,52643,3429,Website Video Scrape,No,,,Yes,3,https://www.cockroachlabs.com/resources/video/,unknown,Video - CockroachDB,https://www.youtube.com/c/cockroachdb,youtube_embed,CockroachDB - YouTube,https://www.youtube.com/watch?v=FJ5S8xTyZ2Q,youtube_embed,CockroachDB Turns 10 | Scaling the Future of Distributed SQL,,,,,,,,,,,,,,,,,,,,,
Combin,softwaresuggest.com,https://www.softwaresuggest.com/combin,,77.0,94114,45039,Website Video Scrape,No,,,Yes,2,https://www.bloomberg.com/news/videos/2023-11-09/gro-intelligence-s-menker-on-food-security-video,unknown,Watch Gro Intelligence's Menker on Food Security - Bloomberg.com,https://www.bloomberg.com/news/videos/2019-09-10/gro-intelligence-ceo-menker-discusses-corn-pork-video,unknown,"Gro Intelligence CEO Menker Discusses Corn, Pork - Bloomberg.com",,,,,,,,,,,,,,,,,,,,,,,,
Commercetools,commercetools.com,https://www.commercetools.com,,77.0,23256,1472,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=I-5qtjz8fd4,youtube_embed,commercetools Types and Custom Fields demo - YouTube,https://www.youtube.com/c/Commercetools/videos,youtube_embed,commercetools - YouTube,https://www.youtube.com/watch?v=UbpdwD3WNeQ,youtube_embed,Ashish Monga - An Introduction to commercetools - YouTube,https://www.youtube.com/watch?v=kzUzUNpZ2GY,youtube_embed,Getting started with commercetools API Playgroud | Tutorial #3,https://www.youtube.com/watch?v=4AV-_wd0q2M,youtube_embed,Mirakl + commercetools demo session using the McFadyen ...,,,,,,,,,,,,,,,
Commvault,commvault.com,https://www.commvault.com,,77.0,58104,5462,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=8Ms_INX7_eo,youtube_embed,Commvault Command Center Demo,https://www.commvault.com/resources/demos/commvault-cloud-backup-recovery-for-active-directory,unknown,Commvault Cloud Backup & Recovery for Active Directory ...,https://cloudian.com/resource/demos-and-videos/commvault-backup-and-restore-demo/,unknown,Commvault Backup and Restore Technical Demo,https://www.youtube.com/watch?v=ABREpD38Q0Q,youtube_embed,Unified DevOps Resilience: Jira Backup with Commvault,,,,,,,,,,,,,,,,,,
Creately,creately.com,https://www.creately.com,,77.0,445337,45527,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=Vx4iIhiTK94,youtube_embed,Creately Tutorial For Beginners - How To Use Creately - YouTube,https://www.youtube.com/watch?v=eGMViR5pcJs,youtube_embed,Creately Tutorial 2025 for beginners - How to Use ... - YouTube,https://www.youtube.com/watch?v=5VaKfFYzEn8,youtube_embed,Creately Tutorial For Beginners | How To Use Creately (New Updated),https://www.youtube.com/watch?v=u-TslMxrxE8,youtube_embed,How to create a Flowchart with Creately - YouTube,https://www.youtube.com/watch?v=KPivMTrro10,youtube_embed,How to create an Activity Diagram with Creately - YouTube,,,,,,,,,,,,,,,
Creatio CRM,creatio.com,https://www.creatio.com,CRM Software,77.0,70439,5790,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=zwAEy5GobAs,youtube_embed,Creatio CRM Review & Demo | Is it Right for You? - YouTube,https://www.youtube.com/watch?v=6AxQlVOQlVs,youtube_embed,Creatio CRM Tutorial For Beginners | How To Use ... - YouTube,https://www.youtube.com/watch?v=ljgnxO1r14k,youtube_embed,Creatio CRM Tutorial & Review (2025) - YouTube,https://www.youtube.com/playlist?list=PLnolcTT5TeE0sjK3yawqTASHkCuFSTcmZ,youtube_embed,online CRM system for sales force automation - YouTube,,,,,,,,,,,,,,,,,,
D-ID,d-id.com,https://www.d-id.com/,,77.0,321098,4821,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=6qXFCMizFiQ,youtube_embed,D-ID Agents Demo Walkthrough: Insurance Agent - YouTube,https://www.youtube.com/playlist?list=PLt5uOf5wDjlvYtMvVmb07eAsnS6ijOlvD,youtube_embed,D-ID Agents Demo Walkthroughs - YouTube,https://www.youtube.com/watch?v=OrzOm0Se9Ro,youtube_embed,Creative Reality studio walkthrough tutorial - D-ID AI Video Generator,,,,,,,,,,,,,,,,,,,,,
DashThis,dashthis.com,https://www.dashthis.com,,77.0,133718,11733,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=2OMcEE3p2Io,youtube_embed,DashThis Tutorial & Demo - YouTube,https://dashthis.com/videos/,unknown,Videos | DashThis,https://www.youtube.com/channel/UCH-2e2luUUO_ORabcyX5Qqw/videos,youtube_embed,DashThis - YouTube,https://www.youtube.com/watch?v=gDqQ81f3q-Q,youtube_embed,DashThis Tutorial & Review | Small Business Data Dashboard,https://www.youtube.com/watch?v=R1u1lS-Xm84,youtube_embed,How to Create Automated Marketing Reports in Minutes - YouTube,,,,,,,,,,,,,,,
DataRobot,datarobot.com,https://www.datarobot.com,,77.0,35389,1966,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/DataRobot,youtube_embed,DataRobot - YouTube,https://www.youtube.com/watch?v=yLxztWe5UZw,youtube_embed,Demo: Build & Deploy AI Agents in Minutes with DataRobot - YouTube,https://www.datarobot.com/demo-center/,unknown,Demo Center - DataRobot,https://www.youtube.com/watch?v=mGzOhzAQE9E,youtube_embed,End-to-end demo with DataRobot - YouTube,https://www.youtube.com/watch?v=o7Z2gHuBplY,youtube_embed,Build AI with DataRobot | Overview of Data Types ... - YouTube,,,,,,,,,,,,,,,
Datanyze,datanyze.com,https://www.datanyze.com,,77.0,12958,25604,Website Video Scrape,No,,,Yes,1,https://www.youtube.com/watch?v=1ez4Xl9KOEk,youtube_embed,How To Structure Your Sales Day For Maximum Success ... - YouTube,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delighted,delighted.com,https://www.delighted.com,,77.0,41314,3641,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=sToQdMFWJOQ,youtube_embed,Delighted Demo - YouTube,https://www.youtube.com/watch?v=UlNrSGEer1A,youtube_embed,Delighted Surveys Demo - YouTube,https://www.youtube.com/watch?v=ByC07QHGbVM,youtube_embed,Delighted Templates Demo - YouTube,https://www.youtube.com/watch?v=VCeKbCLrg1U,youtube_embed,"All about Dashboard filters, Trends, and reports - YouTube",,,,,,,,,,,,,,,,,,
Deputy,deputy.com,https://www.deputy.com,,77.0,219919,6907,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=aRzKBzCrUQk,youtube_embed,Introduction to Deputy - YouTube,https://www.youtube.com/watch?v=Cvu7JT9yeTM,youtube_embed,Scheduling In Deputy - YouTube,https://www.youtube.com/watch?v=yfUm59caKUM,youtube_embed,How To Use Deputy For Scheduling - YouTube,https://www.youtube.com/watch?v=Vi-ixLESTRI,youtube_embed,"Meet Deputy HR: hiring, onboarding, and document management",,,,,,,,,,,,,,,,,,
Descartes Systems,descartes.com,https://www.descartes.com/uk-customs/resources/demo-videos,,77.0,40070,6309,Website Video Scrape,No,,,Yes,4,https://www.descartes.com/uk-customs/resources/demo-videos,unknown,UK Customs - Demo Videos - Descartes,https://video.descartes.com/watch/bSvacD2MWcRSrAJoHttAAV,unknown,Tutorial Datamyne - Descartes,https://www.youtube.com/watch?v=ciag2f8QNNI,youtube_embed,Descartes Systems UK Logistics Solutions - YouTube,https://video.descartes.com/watch/jta1ZB2Pcjk9v1mm94RUak?,unknown,Descartes XPS Feature Demo - HS Code Lookup for International ...,,,,,,,,,,,,,,,,,,
Dovetail,dovetail.com,https://www.dovetail.com,,77.0,104018,18954,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=plxE5c69wcY,youtube_embed,Dovetail Customer Insights Hub demo - YouTube,https://www.youtube.com/watch?v=T57FohyR6qY,youtube_embed,Dovetail Demo - Get product insights (Virtual) - YouTube,https://www.youtube.com/@dovetailHR,youtube_embed,Dovetail Software - YouTube,https://www.youtube.com/watch?v=ZSpHr4WurHY,youtube_embed,Are You Ready for a Demo of Dovetail HR Case Management?,,,,,,,,,,,,,,,,,,
EasyPost,easypost.com,https://www.easypost.com,,77.0,52988,12500,Website Video Scrape,No,,,Yes,2,https://www.youtube.com/watch?v=08q8ZM8pnbA,youtube_embed,How to Integrate EasyPost Shipping in Odoo - YouTube,https://www.youtube.com/watch?v=Z2j_tZScPNk,youtube_embed,"How to Pick, Pack, and Ship in Odoo V15 (EasyPost, USPS, UPS ...",,,,,,,,,,,,,,,,,,,,,,,,
Eat App,restaurant.eatapp.co,https://restaurant.eatapp.co/demo,,77.0,14850,3339,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=BxqXWIA26B4,youtube_embed,Full Demo of Eat App | Eat Academy - YouTube,https://www.youtube.com/watch?v=zmGiNnDQUcY,youtube_embed,Introducing Restaurant Automation | Eat App - YouTube,https://restaurant.eatapp.co/demo,unknown,Full Demo of Eat App's Reservation and Table Management System,https://www.youtube.com/watch?v=KxsYbi8CSD0,youtube_embed,How To Set Up Your Floor Plan | Eat App Tutorial - YouTube,https://www.youtube.com/watch?v=zACFoo4zt-A,youtube_embed,How To Set Up Your Shifts | Eat App Tutorial - YouTube,,,,,,,,,,,,,,,
EngageBay CRM,engagebay.com,https://www.engagebay.com,CRM Software,77.0,25658,8616,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=g6LQu3McO2Q,youtube_embed,"EngageBay All-in-one Marketing, Sales, and Service CRM Demo",https://www.youtube.com/watch?v=w7wLS-19BF4,youtube_embed,How to use EngageBay CRM in 2025 - YouTube,https://www.youtube.com/watch?v=kA-4gJnkSEk,youtube_embed,HOW TO USE ENGAGEBAY CRM (BUSINESS CRM TUTORIAL),,,,,,,,,,,,,,,,,,,,,
Eon,eon.com,https://www.eon.com,,77.0,90571,4807,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=9uZw4umULUs,youtube_embed,EON Reality Deep Dive Product Demo - YouTube,https://www.youtube.com/watch?v=QNtf8FnG5LE,youtube_embed,Watch this 5-Minute LIVE Demo of EON's Game-Changing EON AI ...,https://www.youtube.com/playlist?list=PLK_aHpRgmfUcEHEvJntKZLaYKT-QfPlDh,youtube_embed,Product Overview - YouTube,https://www.youtube.com/watch?v=7vVSh_vP7j0,youtube_embed,EON Genesis 3.0: The Next Evolution of Enterprise Training - YouTube,https://www.youtube.com/watch?v=xak_nNvucDs,youtube_embed,EON-XR Spoken blog: Deep Dive Product Demo Package - YouTube,,,,,,,,,,,,,,,
Epicor CPQ,epicor.com,https://www.epicor.com/en/resources/videos/,,77.0,70065,4517,Website Video Scrape,No,,,Yes,10,https://www.youtube.com/watch?v=XZohR-L3U4o,youtube_embed,"Epicor Visual CPQ - Configure, Price, Quote | BISCIT - YouTube",https://www.youtube.com/@epicorcpq,youtube_embed,Epicor CPQ (formerly KBMax) - YouTube,https://www.youtube.com/watch?v=JEOQl5Cfq6k,youtube_embed,Transforming Your Quote to Cash with Epicor CPQ - Demo Clip,https://www.epicor.com/en/resources/videos/,unknown,Videos | Epicor,https://kbmax.com/video/epicor-cpq-home-page-video/,unknown,Epicor CPQ Explainer Video - KBMax,https://www.youtube.com/watch?v=O4LezQPs6ZA,youtube_embed,Epicor Kinetic Cloud ERP Overview - YouTube,https://www.epicor.com/en/resources/videos/manufacturing/medical-devices/,unknown,Demo: Epicor Kinetic for Medical Device Manufacturers,https://www.youtube.com/watch?v=65qWeW6Vh84,youtube_embed,Epicor Kinetics Demo - YouTube,https://www.canadianmanufacturing.com/videos/demo-epicor-kinetic-for-capital-equipment-and-industrial-machinery-manufacturers/,unknown,Demo: Epicor Kinetic For Capital Equipment And Industrial ...,https://www.youtube.com/watch?v=A47lo7UBg2Y,youtube_embed,Epicor Kinetic ERP Demo | Manufacturing ERP Tour - YouTube
Factorial,factorialhr.com,https://factorialhr.com/course,,77.0,99467,17067,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=8JRQ0nWWWDk,youtube_embed,Factorial HR Software Newbie Tutorial Automate Payroll & Finance ...,https://www.youtube.com/watch?v=zGp3Kw9mmQ4,youtube_embed,Factorial // Demo Days - YouTube,https://www.youtube.com/watch?v=J3-ZnF0oEv8,youtube_embed,Discover Factorial HR Software - YouTube,https://www.youtube.com/watch?v=6maMl8SDyfo,youtube_embed,"Factorial's Newest Releases: Talent, Finance, Payroll & More",,,,,,,,,,,,,,,,,,
Filemail,filemail.com,https://www.filemail.com,,77.0,175776,12872,Website Video Scrape,No,,,Yes,1,https://www.youtube.com/playlist?list=PLmpp8f4Ry3Qg8qaA2t_1SEPk2kuUCucHS,youtube_embed,Tutorials - YouTube,,,,,,,,,,,,,,,,,,,,,,,,,,,
Five9,five9.com,https://www.five9.com,,77.0,193372,10165,Website Video Scrape,No,,,Yes,5,https://www.five9.com/resources/video-agent-assist,unknown,Five9 Agent Assist Demo Video,https://www.youtube.com/watch?v=v3uasWsQrIU,youtube_embed,Five9 Contact Center Demonstration - YouTube,https://www.five9.com/resources/demo-video/salesforce-cloud-service-byot,unknown,Five9 for Service Cloud Voice BYOT Demo Video,https://www.five9.com/resources/video-blended-demo,unknown,Blended Inbound Outbound Call Center Demo - Five9,https://www.five9.com/resources/demo-video/ai-knowledge,unknown,AI Knowledge Demo Video - Five9,,,,,,,,,,,,,,,
Flock,flock.com,https://www.flock.com,,77.0,22042,2190,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=uB0gr7Fh6lY,youtube_embed,We Hacked Flock Safety Cameras in under 30 Seconds. - YouTube,https://www.youtube.com/watch?v=hIymRucpNSk,youtube_embed,Introduction to Flock - YouTube,https://www.flock.com/videos/,unknown,Flock videos,https://www.flocksafety.com/blog/video-without-limitations-flock-safetys-newest-solutions-for-law-enforcement,unknown,Video Without Limitations: Flock Safety's Newest Solutions for Law ...,https://www.flocksafety.com/video/real-time-policing-in-action,unknown,"In Critical Moments, Every Second Shapes the Outcome - Flock Safety",,,,,,,,,,,,,,,
Flowlu,flowlu.com,https://www.flowlu.com,CRM Software,77.0,50430,9415,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=VJOEvf0hFvA,youtube_embed,Flowlu Overview Product Demo 2024 - YouTube,https://www.youtube.com/c/Flowlu,youtube_embed,Flowlu - Cloud CRM & Project Management Software - YouTube,https://www.youtube.com/watch?v=IklQ5Ilk2Qo,youtube_embed,Flowlu: All-in-One Business Management Software - YouTube,https://www.youtube.com/watch?v=twBuTzeDzF8,youtube_embed,Flowlu Tutorial & Review 2024 (Everything You Need To Know),,,,,,,,,,,,,,,,,,
Funnel.io,funnel.io,https://funnel.io/,,77.0,61429,5980,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=UJQaLzlz-0I,youtube_embed,Funnel.io Tutorial For Beginners | Marketing Intelligence ... - YouTube,https://m.youtube.com/watch?v=oXBrs6AHR5g,youtube_embed,Funnel Product Demo - YouTube,https://www.facebook.com/funnel.io/videos/loved-by-2500-data-driven-companies/1428197568958613/,unknown,Don't use Funnel. And DEFINITELY don't book a demo. Marketing ...,,,,,,,,,,,,,,,,,,,,,
G2 Buyer Intent,tray.ai,https://tray.ai/resources/blog/automate-g2-buyer-intent-data,,77.0,3604,460,Website Video Scrape,No,,,Yes,2,https://www.youtube.com/watch?v=KVNbpf_rOco,youtube_embed,A Guided Tour of G2 Team Buying — G2 Demo - YouTube,https://www.youtube.com/watch?v=ULO5-wVy574,youtube_embed,G2 + ZoomInfo Intent Data Integration - YouTube,,,,,,,,,,,,,,,,,,,,,,,,
Geckoboard,geckoboard.com,https://www.geckoboard.com,,77.0,58329,3708,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=_dW8vkjvzaI,youtube_embed,Geckoboard Demo - Dashboards Made for Sharing! - YouTube,https://teamrelated.com/videos/geckoboard-demo-business-dashboards-optimized-tv,unknown,Geckoboard Demo - Business dashboards optimized for TV,https://www.youtube.com/watch?v=WotHSHACRlw,youtube_embed,Ghost Inspector Success Story - Geckoboard - YouTube,https://www.youtube.com/watch?v=Fgxc6QduIPg,youtube_embed,How to Build a Real-Time Dashboard with Any Spreadsheet (Excel ...,,,,,,,,,,,,,,,,,,
