Outreach Status,Block Reason,Matched Customer,Customer Lifecycle,Match Type,Company Name,Domain,Website URL,Category,Domain Rating,Organic Traffic,Organic Keywords,Discovery Method,Has YouTube Channel,YouTube Channel URL,YouTube Subscribers,Has Website Videos,Total Videos Found,Video 1 URL,Video 1 Type,Video 1 Title,Video 2 URL,Video 2 Type,Video 2 Title,Video 3 URL,Video 3 Type,Video 3 Title,Video 4 URL,Video 4 Type,Video 4 Title,Video 5 URL,Video 5 Type,Video 5 Title,Video 6 URL,Video 6 Type,Video 6 Title,Video 7 URL,Video 7 Type,Video 7 Title,Video 8 URL,Video 8 Type,Video 8 Title,Video 9 URL,Video 9 Type,Video 9 Title,Video 10 URL,Video 10 Type,Video 10 Title
SAFE,,,,,ExpressionEngine,eeinsider.com,http://eeinsider.com/videos.html,,21.0,2,3,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=7ST9FQRypmU,youtube_embed,Demo of ExpressionEngine 2.9 - YouTube,http://eeinsider.com/videos.html,unknown,ExpressionEngine Training Videos - EE Insider,https://www.youtube.com/watch?v=8UUh91hWPOs,youtube_embed,Selectable Buttons - YouTube,https://www.youtube.com/watch?v=A4DuXBMmXCE,youtube_embed,Using a Single Entry for Homepage content in ExpressionEngine,https://www.creat-ee.com/video-courses/advanced-expressionengine,unknown,Advanced ExpressionEngine - Video Courses - Creat-ee,,,,,,,,,,,,,,,
SAFE,,,,,Granola,granola.com,https://www.granola.com,,21.0,,,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=Zt2iRhhlnuc,youtube_embed,Granola AI Review & Demo | Note-Taking App with Live ... - YouTube,https://www.youtube.com/watch?v=KXb63-g5iQw,youtube_embed,Granola AI Notetaker - Review 2025: Is It Worth The Hype? - YouTube,https://www.youtube.com/watch?v=dxnel4XMbmw,youtube_embed,Learn Granola AI | Smart Note-Taking with AI | 2025 - YouTube,https://www.youtube.com/watch?v=GoWgg6cigCc,youtube_embed,The best AI Notetaker by Chris Pedregal from Granola - YouTube,https://www.youtube.com/watch?v=zNf5-tjducY,youtube_embed,Voice Powered AI - WisprFlow and Granola live demoes - YouTube,,,,,,,,,,,,,,,
SAFE,,,,,Granular,granular.com,https://www.granular.com,,21.0,,5,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=TRw2pRKm9xE,youtube_embed,Granular Insights Demo - Pioneer Agronomy - YouTube,https://www.youtube.com/watch?v=sjyEpZAbx80,youtube_embed,BORDERLANDS GRANULAR - All The Cool Stuff You Can Do,https://www.youtube.com/watch?v=xsA1JWf8zkk,youtube_embed,Granular Processor in C Demo - YouTube,https://www.youtube.com/watch?v=ixBwNM1VJrQ,youtube_embed,Corteva Agriscience Granular Business Demo | #CDFS20 - YouTube,https://www.youtube.com/watch?v=PDiWude-FCk,youtube_embed,crusher x granular software: extreme sound mangling - YouTube,,,,,,,,,,,,,,,
BLOCKED,Google product,Alphabet,Customer,AI_PARENT_SUBSIDIARY,Apigee (Google),apiquality.io,https://apiquality.io/apigee-en/,,22.0,134,57,Website Video Scrape,No,,,Yes,1,https://www.youtube.com/watch?v=6Kn3LQiHTy8,youtube_embed,How to Manage Microservices and APIs with Apigee and Istio,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLOCKED,Google product,Alphabet,Customer,AI_PARENT_SUBSIDIARY,BigQuery,softwaresim.com,https://softwaresim.com/video-tutorials/hands-on-intro-to-bqml-bigquery-machine-learning/,,23.0,102,121,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=h5LIFnNSpTQ,youtube_embed,Google BigQuery Studio Demo - YouTube,https://www.youtube.com/watch?v=ZI-xmv4pS5c,youtube_embed,Google BigQuery Demo - YouTube,https://www.youtube.com/watch?v=OWnKb6qii00,youtube_embed,Getting Started w/ BigQuery! - YouTube,https://www.youtube.com/watch?v=8FHlTpOXA1E,youtube_embed,What's new with BigQuery - YouTube,https://softwaresim.com/video-tutorials/hands-on-intro-to-bqml-bigquery-machine-learning/,unknown,Hands-On Intro to BQML (BigQuery Machine Learning),,,,,,,,,,,,,,,
SAFE,,,,,Campus Management,seatsone.ai,https://seatsone.ai/videos/,,23.0,1142,141,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=PUaHr7FJ5Cc,youtube_embed,Smart Campus Management Software Demo - YouTube,https://www.youtube.com/watch?v=KQ-6-yVV1f0,youtube_embed,Campus Management System by Edumarshal - YouTube,https://www.youtube.com/hashtag/campusmanagementsoftware,youtube_embed,CampusManagementSoftware - - YouTube,https://www.youtube.com/watch?v=3AIeEaidhSI,youtube_embed,"University ERP, University Management Software - Demo & Price",https://seatsone.ai/videos/,unknown,Videos | SEAtS Software,,,,,,,,,,,,,,,
SAFE,,,,,Claim Genius,claimgenius.com,https://www.claimgenius.com,,23.0,473,67,Website Video Scrape,No,,,Yes,1,https://www.youtube.com/watch?v=x3D2UdOpfTs,youtube_embed,Cognizant X Claim Genius: Auto Claims Experience Demo - YouTube,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,Act-On,acton.com,https://www.acton.com,,24.0,,,YouTube API,Yes,https://www.youtube.com/@act-onsoftware2117,528,No,5,https://www.youtube.com/watch?v=7VCdnMqZPAo,youtube_channel,From Marketing Automation to Revenue Marketing: Insights from Research In Action,https://www.youtube.com/watch?v=pq-yg5pEhbU,youtube_channel,"The Innovation Fireside: Automate, Innovate, and Elevate",https://www.youtube.com/watch?v=AtrnmtFRzBk,youtube_channel,"Get detailed, real-time reporting on Act-On",https://www.youtube.com/watch?v=s6KSawGgWp0,youtube_channel,Salesforce Integration demo,https://www.youtube.com/watch?v=1nLQQrTQipk,youtube_channel,Boost Email Performance with Gen AI in Act-On,,,,,,,,,,,,,,,
SAFE,,,,,Charted,charted.com,https://www.charted.com,,24.0,103,6,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=nrxnREusrZg,youtube_embed,Invoice AI Demo: Charted AP Automation for NetSuite - YouTube,https://www.youtube.com/watch?v=_lsHmvdK57U,youtube_embed,Real-Time 3-Way Match Demo: Charted AP Automation for NetSuite,https://www.youtube.com/watch?v=081FJ2pqa18,youtube_embed,SquareWorks Consulting is now Charted! - YouTube,https://www.youtube.com/watch?v=iYmHTTnhl8g,youtube_embed,Priority Software Tutorial for Beginners - YouTube,,,,,,,,,,,,,,,,,,
SAFE,,,,,Casetext,calpodcast.com,https://www.calpodcast.com/1093703/episodes/10797638-how-legal-tech-is-leveling-the-legal-playing-field-with-casetext-co-founder-pablo-arredondo,,25.0,4,16,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/@Casetext/videos,youtube_embed,Casetext - YouTube,https://www.youtube.com/watch?v=FPLLg_hADvQ,youtube_embed,Parallel Search in Casetext search bar - YouTube,https://www.youtube.com/watch?v=aV8GXrwnDj4,youtube_embed,Casetext's Brief Binder - YouTube,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,Esticom,esticom.com,https://www.esticom.com,,25.0,91,7,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=2-T37DhcYrg,youtube_embed,Esticom Construction Estimating Guided Tour with Procore Integration,https://www.youtube.com/watch?v=hSUQyfw03oU,youtube_embed,Esticom Takeoff and Electrical Estimating Software Overview,https://www.youtube.com/watch?v=-evNjXzaXU4,youtube_embed,Esticom Tutorial - Building a Project Template - YouTube,https://www.youtube.com/watch?v=Md4oHJcscOI,youtube_embed,Esticom Guided Tour - How to Estimate a Commercial Security Project,https://www.youtube.com/watch?v=SjW45KJKvQo,youtube_embed,Esticom Guided Tour - how to Estimate a Residential Roofing Project,,,,,,,,,,,,,,,
BLOCKED,Google product,Alphabet,Customer,AI_PARENT_SUBSIDIARY,Google Classroom,demorest.habershamschools.com,https://demorest.habershamschools.com/apps/video/watch.jsp?v=304851,,25.0,20,13,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=oCA5L_6fUwA,youtube_embed,Google Classroom Tutorial for Teachers - YouTube,https://www.youtube.com/watch?v=qofWtH9ZFQc,youtube_embed,Google Classroom For Beginners: Start Fast (With No Experience),https://www.youtube.com/playlist?list=PL7IaqRbtpl-rm96xP3thrWnS35mkTZhnw,youtube_embed,Google Classroom Tutorials - YouTube,https://www.youtube.com/watch?v=IeMq39WSuu8,youtube_embed,Google Classroom The Complete Overview for Online Teaching,https://demorest.habershamschools.com/apps/video/watch.jsp?v=304851,unknown,Quick Overview of Google Classroom - Demorest Elementary School,,,,,,,,,,,,,,,
SAFE,,,,,Hetzner,bizanosa.com,https://bizanosa.com/hetzner-dedicated-server-setup-video-tutorial/,,25.0,235,187,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=ZbLWjh_ot4w,youtube_embed,Hetzner Dedicated Server Tutorial - YouTube,https://www.youtube.com/watch?v=RK-IUOdwCBc,youtube_embed,Cheap and Awesome Infrastructure with Hetzner and Cloudflare,https://www.youtube.com/watch?v=M2Hl8FxSNhQ,youtube_embed,Set Up a Owncast Server on Hetzner in Under 10 Minutes - YouTube,https://www.youtube.com/watch?v=ibXcv6a1ZBE,youtube_embed,Hetzner: Getting started with tips & ordering for the lab - YouTube,,,,,,,,,,,,,,,,,,
BLOCKED,Check if Epic is in customer list,Epic Systems,Customer,AI_PARENT_SUBSIDIARY,Epic Systems,epicsystems.com,https://www.epicsystems.com,,26.0,,,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=jxz2taFbumM,youtube_embed,Change Healthcare EPIC Demo - YouTube,https://www.youtube.com/watch?v=qhGinfvumcM,youtube_embed,Epic Systems Tutorial | Healthcare EHR Software Beginner Training,https://www.youtube.com/watch?v=HM5HK_J23b0,youtube_embed,Epic Systems Complete Demo (Full Guide) 2026! - YouTube,https://www.youtube.com/watch?v=iC4OwouDa9w,youtube_embed,Epic Systems modules | Epic Wisdom | - YouTube,https://youtu.be/pHBD26iLcro?t=49,youtube_embed,Epic EHR Updating the Med List in Encounter Demo Video - YouTube,,,,,,,,,,,,,,,
SAFE,,,,,Ghost,ghost.com,https://www.ghost.com,,26.0,214,5,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=u6Y9ebphOwE,youtube_embed,Ghost.org Complete Beginner Tutorial! - YouTube,https://www.youtube.com/watch?v=xSYao0WO3F0,youtube_embed,"Ghost - a free, self hosted, open source blog platform with ... - YouTube",https://www.youtube.com/watch?v=Bt0tXGW91ZI,youtube_embed,Ghost Website Tutorial For Beginners (Complete Guide) - YouTube,https://www.youtube.com/watch?v=R-AI7yPdPeo,youtube_embed,How To Build a Website with Ghost (Step-by-Step Beginner Tutorial ...,https://vimeo.com/814374708,vimeo,Ghost Medical Services & Capabilities on Vimeo,,,,,,,,,,,,,,,
SAFE,,,,,Hireflow,hireflow.com,https://www.hireflow.com,,26.0,150,2,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=sDrkxpwckME,youtube_embed,Hireflow Demo (1 Min) - YouTube,https://www.youtube.com/watch?v=GhcT1Mup8Yo,youtube_embed,Hireflow Demo (4 min) - YouTube,https://www.youtube.com/channel/UCbF3IkgPrk-bHavzhldZe3w,youtube_embed,Hireflow - YouTube,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,Avail,avail.com,https://www.avail.com,,27.0,1026,3,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=TnOT6uHaGrA,youtube_embed,How to Use Avail: DEMO | FREE Property Management Software for ...,https://www.youtube.com/watch?v=IdGN3NBqtA4,youtube_embed,UPDATED! Avail Review & Demo 2025 - YouTube,https://www.youtube.com/watch?v=aZQuyNcotC8,youtube_embed,AVAIL Overview and Demonstration - YouTube,https://www.youtube.com/watch?v=lH-rTM20g88,youtube_embed,How to Use Avail: Detailed Platform Walkthrough for DIY Landlords,https://www.youtube.com/watch?v=39VIXemD_I0,youtube_embed,Avail Tutorial for Newbies | Property Mangent Software Demo,,,,,,,,,,,,,,,
SAFE,,,,,Dave,buildwithdave.com,https://www.buildwithdave.com/book-demo,,27.0,170,121,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=bvJ45B8fXZU,youtube_embed,Dave Demo Video - YouTube,https://www.youtube.com/@soltex21043,youtube_embed,Dave The Estimator - YouTube,https://www.youtube.com/watch?v=9JEjqiq7pHE,youtube_embed,Dave Wecker: Software Demo: Microsoft LIQUiD - YouTube,https://kivuto.com/video/creating-lifelong-brand-advocates-with-student-software/,unknown,Meet Dave: Your New Brand Advocate – Video - Kivuto,,,,,,,,,,,,,,,,,,
SAFE,,,,,Harvest Profit,harvestprofit.com,https://www.harvestprofit.com,,27.0,312,65,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=QyVKGk5EOZo,youtube_embed,Harvest Profit - Introduction and Software Overview - YouTube,https://www.harvestprofit.com/demo,unknown,Harvest Profit Software Demo,https://www.youtube.com/watch?v=NssBfvcBRIw,youtube_embed,Harvest Profit Software Demo + Farm Business Best Practices,https://www.youtube.com/watch?v=CniWDcA4guo,youtube_embed,Harvest Profit Program - YouTube,,,,,,,,,,,,,,,,,,
SAFE,,,,,Bindable,bindable.com,https://www.bindable.com,,29.0,90,15,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=RqOueh0dcZ4,youtube_embed,Auto Quote demo - YouTube,https://www.youtube.com/watch?v=2n5Bzi33euY,youtube_embed,Bindy – Data Binding System for Unity - Asset Demo - YouTube,https://www.youtube.com/channel/UCzSpjOUDxVXobcYyuFQSlEg,youtube_embed,Pathpoint - YouTube,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,Firecrawl,firecrawl.com,https://www.firecrawl.com,,29.0,,,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=7GeFt8suV8E,youtube_embed,Master Web Scraping with Firecrawl! - YouTube,https://www.youtube.com/watch?v=5nA14JLCWfU,youtube_embed,Firecrawl MCP + n8n: The Ultimate Web Scraping AI Agent Tutorial,https://www.youtube.com/shorts/nhQ3pxx2FTc,youtube_embed,Firecrawl AI Agent demo built on n8n - YouTube,https://www.youtube.com/watch?v=fDSM7chMo5E,youtube_embed,Firecrawl: Convert Websites into LLM-Ready Data - YouTube,,,,,,,,,,,,,,,,,,
SAFE,,,,,Inlytics,gopostflow.com,http://www.gopostflow.com/know-how/comparisons/inlytics-vs-harmonizely,,29.0,20,119,Website Video Scrape,No,,,Yes,1,https://www.tiktok.com/@attila.szelei/video/7590321746092330262,unknown,I have launched my own care management software ... - TikTok,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,Circa,circa.omgenomics.com,https://circa.omgenomics.com/,,31.0,13,6,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=xfFh1kwFht4,youtube_embed,Audio Damage Circa Looper AUv3 Tutorial / Demo / Walkthrough,https://www.youtube.com/watch?v=e_zjPY2vpaM,youtube_embed,How to make this circos plot in 1 minute - YouTube,https://www.youtube.com/watch?v=4QWq0It5nx8,youtube_embed,CIRCA Looper - Creative Looping Environment by Audio Damage,https://www.youtube.com/watch?v=kLar-dWzgmE,youtube_embed,Multiple Output Routing in Audio Damage Circa - YouTube,,,,,,,,,,,,,,,,,,
SAFE,,,,,EvoluteIQ,evoluteiq.com,https://www.evoluteiq.com,,31.0,370,25,Website Video Scrape,No,,,Yes,1,https://www.youtube.com/watch?v=Ro1r3zGxtZU,youtube_embed,"Agentic AI Start-up Showcase Ft. Arun Hiremath, Co ... - YouTube",,,,,,,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,GetGoing,getgoing.com,https://www.getgoing.com,,31.0,2484,788,Website Video Scrape,No,,,Yes,1,https://www.youtube.com/@getgoingtraining,youtube_embed,GetGoing Tutorials - YouTube,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLOCKED,GitHub/Microsoft product,GitHub/Microsoft,Customer,AI_PARENT_SUBSIDIARY,GitHub Copilot,githubcopilot.com,https://www.githubcopilot.com,,31.0,,,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=OupqM6FFbn4,youtube_embed,Github Copoilot live demo! - YouTube,https://www.youtube.com/watch?v=VkOibxsQ1oU,youtube_embed,The ultimate guide to the GitHub Copilot CLI | Full demo - YouTube,https://www.youtube.com/watch?v=onVn-lnHZ9s&vl=en,youtube_embed,Demo: end-to-end agentic development with GitHub Copilot,https://www.youtube.com/watch?v=ct_Ymw9RexM,youtube_embed,"GitHub Copilot SDK demo: Creating ""Flight School"" - YouTube",,,,,,,,,,,,,,,,,,
SAFE,,,,,Glint,glintsolar.com,https://www.glintsolar.com/watch-the-demo-usa,,31.0,388,50,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=0WfVGY-aTXg,youtube_embed,Glint 3 Minute Demo - YouTube,https://www.youtube.com/watch?v=CpaKcopu8VY,youtube_embed,Ner Chat: Everyday AI: Using Glint for Visual Supports in Seconds,https://www.youtube.com/watch?v=UeynXpQxLAI&vl=en,youtube_embed,Microsoft Viva Glint + Copilot to analyze employee feedback at scale,,,,,,,,,,,,,,,,,,,,,
BLOCKED,Email domain match,Glytec,Customer,EMAIL_DOMAIN,Glytec,glytec.com,https://www.glytec.com,,31.0,228,73,Website Video Scrape,No,,,Yes,3,https://glytec.com/information-hub/videos/,unknown,Glytec Videos | Educational & Demo Content,https://glytec.com/videos/eglycemic-management-system-video-overview/,unknown,eGlycemic Management System® Video Overview - Glytec,https://glytec.com/videos/use-of-glucommander-for-management-and-resolution-of-diabetic-ketoacidosis-in-hospitalized-patients-medpage-today-interviews-dr-guillermo-umpierrez/,unknown,Use of Glucommander for management and resolution of diabetic ...,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,GrantHub,nonprofitlibrary.com,https://nonprofitlibrary.com/video/grant-management-for-grantseekers-with-granthub-a-demo/,,31.0,180,92,Website Video Scrape,No,,,Yes,2,https://nonprofitlibrary.com/video/grant-management-for-grantseekers-with-granthub-a-demo/,unknown,Grant Management for Grantseekers With Granthub (A Demo),https://www.youtube.com/watch?v=OmBIJKf6Qgw,youtube_embed,5 Top Grants Management Systems for Grant Writers - YouTube,,,,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,BST Global,bstglobal.com,https://www.bstglobal.com,,32.0,1312,105,Website Video Scrape,No,,,Yes,2,https://www.youtube.com/watch?v=jBRr_T_HAZ4,youtube_embed,Completing Your Timesheet with BST10 - YouTube,https://bstglobal.com/video/machine-learning-artificial-intelligence/,unknown,Machine Learning & Artificial Intelligence | BST Global,,,,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,GoodShip,goodship.io,https://www.goodship.io/laney,,32.0,434,14,Website Video Scrape,No,,,Yes,1,https://www.youtube.com/watch?v=NG4gj_mcspg,youtube_embed,Building a good ship starts with Goodship - YouTube,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,CosmoLex,cosmolex.ca,https://www.cosmolex.ca/on-demand-demo/,,33.0,5905,211,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=wbeBR1WvxEo,youtube_embed,CosmoLex Demo - YouTube,https://www.youtube.com/watch?v=m5xbD-Amh4M,youtube_embed,Streamline Collaboration in Your Virtual Law Firm with Cosmolex,https://www.youtube.com/watch?v=q_sDdkFDVNg,youtube_embed,"CosmoLex - Top Features, Pros & Cons, and Alternatives - YouTube",,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,CPSI,emrsystems.net,https://www.emrsystems.net/cpsi-emr-software/,,34.0,7489,1932,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=YkU-6g1zmxg,youtube_embed,Health Informatics - Navigating CPSI - YouTube,https://www.youtube.com/watch?v=YH_E5EqfGjo,youtube_embed,Health Informatics - How to get to the ADT screen using CPSI,https://www.youtube.com/watch?v=kurbS5AzyZ4,youtube_embed,Dragon Medical One with CPSI EDIS - YouTube,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,Cerca,cerca.io,https://cerca.io/en/5-features-franchise-management-software/,,34.0,154,18,Website Video Scrape,No,,,Yes,2,https://www.youtube.com/watch?v=OE_qz_wE0Hs,youtube_embed,cerca-1.0.1 video demonstration - YouTube,https://www.youtube.com/watch?v=7gL8LO0Ykd0,youtube_embed,New Enterprise: Cerca Eletrônica - YouTube,,,,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,Clearscope,clearscope.solutions,https://clearscope.solutions/homepage,,34.0,10,10,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=ecYh3TgulTE,youtube_embed,Clearscope Review: The Best Content Optimization Tool - YouTube,https://www.youtube.com/watch?v=9sq8GPlCHG4,youtube_embed,Clearscope Review: An important tool for delivering value to my clients,https://www.youtube.com/@Clearscope-Solutions/videos,youtube_embed,Clearscope Solutions - YouTube,https://www.youtube.com/watch?v=HKV9kVR64JE,youtube_embed,Introducing Draft with AI: Clearscope's New AI Writing Assistant,,,,,,,,,,,,,,,,,,
SAFE,,,,,Heron Data,herondata.io,https://www.herondata.io/,,34.0,2144,384,Website Video Scrape,No,,,Yes,1,https://www.facebook.com/61575791337123/videos/see-if-ai-actually-makes-sense/2391199251349852/,unknown,Most brokerages don't need another demo. They need clarity. Here's ...,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,Bond,bond.software,https://bond.software/sectors/emergency-services/,,35.0,119,69,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=GSFNBwLu_cY,youtube_embed,Vision Bond software demo - YouTube,https://www.youtube.com/channel/UCRbH3Va1QWZtSEYUmOL7e5w,youtube_embed,Bond Consulting Services - YouTube,https://www.youtube.com/watch?v=JErB95YipY4,youtube_embed,Startup Quick Pitch: BOND.AI - YouTube,https://vimeo.com/711827642,vimeo,BOND-PRIME PRODUCT LAUNCH - Vimeo,,,,,,,,,,,,,,,,,,
SAFE,,,,,Cetec ERP,cetecerp.com,https://www.cetecerp.com,,35.0,1527,278,Website Video Scrape,No,,,Yes,5,https://cetecerp.com/demos/demo-by-department/,unknown,Watch Video Demos - By Department - Cetec ERP,https://www.youtube.com/watch?v=WCNnmyNyCiI,youtube_embed,Machine Shop Demo - Cetec ERP Demos By Industry - YouTube,https://www.youtube.com/@Cetecerp_software,youtube_embed,Cetec ERP - YouTube,https://cetecerp.com/demos/,unknown,Watch Video Demos - Cetec ERP,https://www.youtube.com/watch?v=pas1d7XK0YU,youtube_embed,Production Tracking & MES - Cetec ERP Demos By Department,,,,,,,,,,,,,,,
SAFE,,,,,Airplane,traxxall.com,https://traxxall.com/view-360-webcast/,,36.0,1476,58,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=1oKFtshCwU4,youtube_embed,FMS Flight Simulator Demo - YouTube,https://www.youtube.com/watch?v=lylTmuhfLME,youtube_embed,Presenting New VASAviation's Live Traffic Radar! - YouTube,https://www.youtube.com/watch?v=Q6nO9vsaquc,youtube_embed,VSPAERO Introduction - YouTube,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,Braintree,moverbase.com,https://www.moverbase.com/tour/paypal-braintree-moverbase/,,36.0,532,78,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=sNs5Bny70Vo,youtube_embed,Intro to Braintree Paypal - YouTube,https://www.youtube.com/watch?v=bo3unwYCTaI,youtube_embed,Tools and Resources for integrating Fastlane on Braintree - YouTube,https://www.youtube.com/watch?v=B_KyEChq2yI,youtube_embed,Finishing the Braintree Integration | Part 8 - YouTube,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,Buyers Edge Platform,bepbackoffice.com,https://bepbackoffice.com/about-us/,,36.0,2888,490,Website Video Scrape,No,,,Yes,2,https://www.youtube.com/@buyersedgeplatform,youtube_embed,Buyers Edge Platform - YouTube,https://www.youtube.com/watch?v=8znPkV3J6wk,youtube_embed,Back Office - Restaurant Software Overview - YouTube,,,,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,Fauna,faunarobotics.com,https://faunarobotics.com/,,36.0,460,76,Website Video Scrape,No,,,Yes,2,https://www.youtube.com/watch?v=UGbRQwp1ZpU,youtube_embed,An Intro to FaunaDB - The First Serverless Database - YouTube,https://www.youtube.com/watch?v=SvIRLSve0B8,youtube_embed,How to Edit Flora & Fauna Photos Like a Pro - Live Demo - YouTube,,,,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,Automate.io,automateio.com,https://www.automateio.com,,37.0,,,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=YhI4A-qFDVA,youtube_embed,Demo Automate.io basic Create a new bot - YouTube,https://www.youtube.com/watch?v=_e8HYM92f7w,youtube_embed,How to integrate Automate.io with WP Webhooks Pro [Tutorial],https://www.youtube.com/watch?v=E7lKexnZzBQ,youtube_embed,Notion - Google Calendar 2-way sync with Automate.io - YouTube,https://www.youtube.com/watch?v=JcZFdAH6Fr8,youtube_embed,Best Automate.io Alternative - Pabbly Connect - YouTube,https://www.youtube.com/watch?v=9rySo8RHZ60,youtube_embed,Update the Status of a Notion Project Automatically - YouTube,,,,,,,,,,,,,,,
SAFE,,,,,Brella,dimmo.ai,https://www.dimmo.ai/products/Brella,,37.0,2908,1151,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=Rdu7Hcgod70,youtube_embed,Brella: Platform demo & walkthrough - YouTube,https://www.youtube.com/watch?v=u_CqFqlpz6I,youtube_embed,Brella Tutorial 2: Platform Overview - YouTube,https://www.youtube.com/watch?v=CsEfUj4O67k,youtube_embed,Getting started with Brella platform - YouTube,https://www.youtube.com/watch?v=W1t32vxiJlE,youtube_embed,MPE 2021 - Instructions on how to use Brella app - YouTube,,,,,,,,,,,,,,,,,,
SAFE,,,,,Headway,headway.com,https://www.headway.com,,37.0,554,1,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/headwayio,youtube_embed,Headway - YouTube,https://www.youtube.com/watch?v=-io_FKDhx7w,youtube_embed,How To Use Headway App - YouTube,https://www.youtube.com/watch?v=b4Exm8kyI_M,youtube_embed,Is Headway worth it in 2025 for your private practice? - YouTube,https://www.youtube.com/watch?v=cURkYvLkq6I,youtube_embed,Headway Patient Experience Video - YouTube,https://www.youtube.com/@headwayio/shorts,youtube_embed,Headway - YouTube,,,,,,,,,,,,,,,
SAFE,,,,,Aster,aster.com,https://www.aster.com,,38.0,207,15,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=nsmZJmRdXUU,youtube_embed,You Don't Need More PCs! Use ASTER to Share One Computer,https://www.youtube.com/@asterprosoft/videos,youtube_embed,Aster Software - YouTube,https://www.youtube.com/watch?v=MxGBXu7ARxg,youtube_embed,"Aster Download, 14 Day Free Trail Setup with Complete ... - YouTube",https://www.youtube.com/playlist?list=PLor1iGMtlmAOGQWw4pmnV3j41dklXBApf,youtube_embed,ASTER - YouTube,https://www.youtube.com/watch?v=nARm-oXiIao,youtube_embed,"Aster Multiseat: Download, Setup with Complete Demo (Office Use ...",,,,,,,,,,,,,,,
SAFE,,,,,Avail (Realtor.com),dtsearch.chelseadistrictlibrary.org,http://dtsearch.chelseadistrictlibrary.org/dtsearch/Chelsea%20Library/multi_by_year/2007/2007-05-03-ChelseaStandard.pdf,,38.0,5,66,Website Video Scrape,No,,,Yes,2,https://www.youtube.com/watch?v=BLmD5Q32BQM,youtube_embed,"AVAIL Listing Campaign: $20,000 Mega Rewards Avail Price ...",https://www.youtube.com/shorts/PD-g_OIe23g,youtube_embed,Gate.io New Listing: Neiro (NEIRO) #NEIRO #USDT #Gateio ...,,,,,,,,,,,,,,,,,,,,,,,,
